zeta,omega_n,capacity_cost,co2capacity,gridcost
0.8500000000000001,0.9500000000000001,6850000.0,0.8397144865253494,0.26902066025516036
0.8500000000000001,0.9500000000000001,7300000.0,0.16458518012381196,0.19921631352052216
0.8500000000000001,0.9500000000000001,7750000.0,0.5695955176189952,0.10212801574470731
0.8500000000000001,0.9500000000000001,8200000.0,0.9404968097628994,0.06841774129889222
0.8500000000000001,0.9500000000000001,8650000.0,0.9666066444882597,0.9515566863559969
0.8500000000000001,0.9500000000000001,9100000.0,0.8442527360701255,0.05450906939536726
0.8500000000000001,0.9500000000000001,9550000.0,0.8889232509645644,0.16802886485304802
0.8500000000000001,0.9500000000000001,10000000.0,0.9050587502953149,0.2086460304516764
0.8500000000000001,1.0,1000000.0,0.07655580980737575,0.9358496508300402
0.8500000000000001,1.0,1450000.0,0.8572428210697111,0.6387935072701871
0.8500000000000001,1.0,1900000.0,0.41573212723775066,0.6359759323893984
0.8500000000000001,1.0,2350000.0,0.04266565437241543,0.5746188823364945
0.8500000000000001,1.0,2800000.0,0.5331711001256049,0.3631603500327275
0.8500000000000001,1.0,3250000.0,0.11670404555174552,0.6988206776559558
0.8500000000000001,1.0,3700000.0,0.07911447068794097,0.31902254836952615
0.8500000000000001,1.0,4150000.0,0.4675788186125023,0.2612283077571719
0.8500000000000001,1.0,4600000.0,0.3147689857552386,0.34054679163518253
0.8500000000000001,1.0,5050000.0,0.8813176805938523,0.15841027306915656
0.8500000000000001,1.0,5500000.0,0.3155908434566782,0.6316470016426845
0.8500000000000001,1.0,5950000.0,0.822576301171341,0.03619615107557539
0.8500000000000001,1.0,6400000.0,0.004891214783275033,0.3625925817183322
0.8500000000000001,1.0,6850000.0,0.9492085347753272,0.565554759382254
0.8500000000000001,1.0,7300000.0,0.05432902461921196,0.5091386002959427
0.8500000000000001,1.0,7750000.0,0.2628833546030487,0.9890937247174082
0.8500000000000001,1.0,8200000.0,0.024886569354063526,0.5243516339160199
0.8500000000000001,1.0,8650000.0,0.9593549381073782,0.6971920523038211
0.8500000000000001,1.0,9100000.0,0.05168511831346656,0.2616472543407118
0.8500000000000001,1.0,9550000.0,0.3490030415868719,0.5057770266285361
0.8500000000000001,1.0,10000000.0,0.6638402984142887,0.35814853118378676
0.9,0.0,1000000.0,0.32201579661091073,0.400606866528201
0.9,0.0,1450000.0,0.007486740575623263,0.966676015987195
0.9,0.0,1900000.0,0.24057253304867254,0.13226871541231144
0.9,0.0,2350000.0,0.7146926466686183,0.1060205937000197
0.9,0.0,2800000.0,0.37827842782121157,0.24861813012051104
0.9,0.0,3250000.0,0.8202853381328061,0.214254057927452
0.9,0.0,3700000.0,0.738979971363975,0.9871757277602373
0.9,0.0,4150000.0,0.5859865738966199,0.44876631677309
0.9,0.0,4600000.0,0.09447532514937307,0.1903476159378601
0.9,0.0,5050000.0,0.9819994092904568,0.7653795694463679
0.9,0.0,5500000.0,0.5206728568976877,0.8892236591212773
0.9,0.0,5950000.0,0.260179284890805,0.4535322392856602
0.9,0.0,6400000.0,0.602134638525865,0.9874785644716926
0.9,0.0,6850000.0,0.7067798196054845,0.40538264630848697
0.9,0.0,7300000.0,0.46750449834738483,0.32064355523757404
0.9,0.0,7750000.0,0.6418309829052995,0.14965918061910877
0.9,0.0,8200000.0,0.10804011817474501,0.4230563109455052
0.9,0.0,8650000.0,0.8740655510817306,0.31597156673441695
0.9,0.0,9100000.0,0.6807251313804429,0.02309329834986329
0.9,0.0,9550000.0,0.7729869603729297,0.30494433588361314
0.9,0.0,10000000.0,0.113735060275717,0.8138002531744539
0.9,0.05,1000000.0,0.5193026825970628,0.7419148725736923
0.9,0.05,1450000.0,0.6925947805409707,0.0661777921436747
0.9,0.05,1900000.0,0.5222828495120234,0.5989836801745808
0.9,0.05,2350000.0,0.09920899455986665,0.45192769387421117
0.9,0.05,2800000.0,0.06065919135061715,0.5749099189951369
0.9,0.05,3250000.0,0.6160162356561034,0.1658550033448658
0.9,0.05,3700000.0,0.7968912629599297,0.9052304170025766
0.9,0.05,4150000.0,0.996629040896845,0.8893217087448806
0.9,0.05,4600000.0,0.5682174775507112,0.748204210475343
0.9,0.05,5050000.0,0.22949734716671344,0.9998577131613823
0.9,0.05,5500000.0,0.40507656383690027,0.10914536237089245
0.9,0.05,5950000.0,0.10663964979177842,0.3889627216731961
0.9,0.05,6400000.0,0.41387066897635094,0.3988219815367948
0.9,0.05,6850000.0,0.8401672799469233,0.6628197855637946
0.9,0.05,7300000.0,0.39019971189142544,0.4314105951307322
0.9,0.05,7750000.0,0.05173357580937632,0.9054046112914633
0.9,0.05,8200000.0,0.1659114207960405,0.6331235906218123
0.9,0.05,8650000.0,0.6696777028320435,0.2117372347361448
0.9,0.05,9100000.0,0.6912255146949213,0.6077909593673532
0.9,0.05,9550000.0,0.19804174958288956,0.9817999910038818
0.9,0.05,10000000.0,0.810141542177507,0.29098175437245255
0.9,0.1,1000000.0,0.28085563188731344,0.2570724517897778
0.9,0.1,1450000.0,0.5557152336108252,0.9163420504932192
0.9,0.1,1900000.0,0.3077056422307657,0.7405948206085168
0.9,0.1,2350000.0,0.6931170191388768,0.027755494038679274
0.9,0.1,2800000.0,0.3756751148481693,0.6734244004931321
0.9,0.1,3250000.0,0.7618069228193889,0.7738691295310632
0.9,0.1,3700000.0,0.48342609665307357,0.06471787642590343
0.9,0.1,4150000.0,0.6402702336839451,0.8792335904006287
0.9,0.1,4600000.0,0.926053137760096,0.17036897733028467
0.9,0.1,5050000.0,0.435344781000944,0.48678535507713105
0.9,0.1,5500000.0,0.5506449751292676,0.9798436325772624
0.9,0.1,5950000.0,0.18911778954883895,0.305224901867551
0.9,0.1,6400000.0,0.6934322631602173,0.5131013651604522
0.9,0.1,6850000.0,0.212707448722407,0.8000372255763164
0.9,0.1,7300000.0,0.6899582074866997,0.002520238968062527
0.9,0.1,7750000.0,0.9231834303432086,0.760820284078621
0.9,0.1,8200000.0,0.9413008892605711,0.442456115815157
0.9,0.1,8650000.0,0.8018281854336542,0.4041720133378409
0.9,0.1,9100000.0,0.5391445965928688,0.09729080999611195
0.9,0.1,9550000.0,0.8372185288299436,0.7651044255172976
0.9,0.1,10000000.0,0.45775969986338594,0.06439217450905355
0.9,0.15000000000000002,1000000.0,0.37691770173244865,0.24415743082758257
0.9,0.15000000000000002,1450000.0,0.7023351294557564,0.066855125127248
0.9,0.15000000000000002,1900000.0,0.20732410502995158,0.2580730641076926
0.9,0.15000000000000002,2350000.0,0.07427953947672472,0.8778524053232059
0.9,0.15000000000000002,2800000.0,0.3660266251190525,0.6896135401921539
0.9,0.15000000000000002,3250000.0,0.34063534472196755,0.8113563889026021
0.9,0.15000000000000002,3700000.0,0.1205241030781643,0.5581331916883197
0.9,0.15000000000000002,4150000.0,0.8545622958463828,0.10923366571023496
0.9,0.15000000000000002,4600000.0,0.6681477881082082,0.9547764629028214
0.9,0.15000000000000002,5050000.0,0.025791163489568558,0.016339585656854227
0.9,0.15000000000000002,5500000.0,0.5401595571077851,0.17032062558004224
0.9,0.15000000000000002,5950000.0,0.1538031869501718,0.11109653985128387
0.9,0.15000000000000002,6400000.0,0.5112201367466628,0.3927691946994156
0.9,0.15000000000000002,6850000.0,0.7712525593729496,0.9092230795617028
0.9,0.15000000000000002,7300000.0,0.41305361606506075,0.22191295954617218
0.9,0.15000000000000002,7750000.0,0.5968648886858996,0.6244356335221573
0.9,0.15000000000000002,8200000.0,0.546438929059197,0.6053553938705143
0.9,0.15000000000000002,8650000.0,0.577605859758019,0.8161490476144007
0.9,0.15000000000000002,9100000.0,0.47811713451065774,0.7125196351515882
0.9,0.15000000000000002,9550000.0,0.1670319648584453,0.35426010066565117
0.9,0.15000000000000002,10000000.0,0.24161426951295872,0.8637506770775444
0.9,0.2,1000000.0,0.8940493466169496,0.48393009829649825
0.9,0.2,1450000.0,0.7382064873596962,0.5185359512327571
0.9,0.2,1900000.0,0.9828658385565364,0.19553909186971985
0.9,0.2,2350000.0,0.0541300762443897,0.2113773056854661
0.9,0.2,2800000.0,0.3165721045203135,0.8332280946311788
0.9,0.2,3250000.0,0.9592876905305316,0.7620581618496143
0.9,0.2,3700000.0,0.4393788109066712,0.45788562094410323
0.9,0.2,4150000.0,0.6043374463328397,0.8902475090085256
0.9,0.2,4600000.0,0.5697414392632383,0.34602077913934093
0.9,0.2,5050000.0,0.14068940320214574,0.5137025728738953
0.9,0.2,5500000.0,0.7311042985282442,0.7315528952711826
0.9,0.2,5950000.0,0.05831259847690784,0.13742079570637433
0.9,0.2,6400000.0,0.537962891491907,0.6908558333937329
0.9,0.2,6850000.0,0.5526377842181323,0.38096092615450505
0.9,0.2,7300000.0,0.20184845040245625,0.6674995688821082
0.9,0.2,7750000.0,0.7504242255351292,0.8423630120922952
0.9,0.2,8200000.0,0.8961768162502534,0.8968408261476699
0.9,0.2,8650000.0,0.9790679995575177,0.8698249197884628
0.9,0.2,9100000.0,0.026816936139631098,0.31725278977373006
0.9,0.2,9550000.0,0.3097249068149077,0.5012990010788188
0.9,0.2,10000000.0,0.9248238134265128,0.48623358100210834
0.9,0.25,1000000.0,0.05050540703018791,0.47630132323673213
0.9,0.25,1450000.0,0.27202519358396193,0.9906566509948028
0.9,0.25,1900000.0,0.533388554333809,0.13286699946642044
0.9,0.25,2350000.0,0.7401971393745764,0.8068847257843159
0.9,0.25,2800000.0,0.22805642055749087,0.31994068701099887
0.9,0.25,3250000.0,0.3003441878136395,0.13655060123539842
0.9,0.25,3700000.0,0.19453842922889464,0.9471140816652959
0.9,0.25,4150000.0,0.44306205432869494,0.5499938530020064
0.9,0.25,4600000.0,0.5043460496663599,0.7397364765564582
0.9,0.25,5050000.0,0.8992269707006961,0.41042198582730083
0.9,0.25,5500000.0,0.7707543804378596,0.6943438573940546
0.9,0.25,5950000.0,0.7153450506039616,0.019074364693125734
0.9,0.25,6400000.0,0.5726697581573001,0.4632362616569482
0.9,0.25,6850000.0,0.3285802025685609,0.3835616439753571
0.9,0.25,7300000.0,0.07007694030832023,0.1928426855905251
0.9,0.25,7750000.0,0.2588076050071827,0.10197714271454572
0.9,0.25,8200000.0,0.1946872590241575,0.5162509678058156
0.9,0.25,8650000.0,0.22789727877967048,0.9365724377638857
0.9,0.25,9100000.0,0.22677488117967992,0.30009316225332316
0.9,0.25,9550000.0,0.43054668154594455,0.5458383744590545
0.9,0.25,10000000.0,0.3807148796679184,0.8264355563293106
0.9,0.30000000000000004,1000000.0,0.33704676264489986,0.2223988642787913
0.9,0.30000000000000004,1450000.0,0.881237571488412,0.72596300423091
0.9,0.30000000000000004,1900000.0,0.2027374145751648,0.863443566307959
0.9,0.30000000000000004,2350000.0,0.16365367219373272,0.7689184503844133
0.9,0.30000000000000004,2800000.0,0.07600289463660703,0.011552733777465685
0.9,0.30000000000000004,3250000.0,0.9248601554759083,0.6908686339758988
0.9,0.30000000000000004,3700000.0,0.19434630454148905,0.4422605490494044
0.9,0.30000000000000004,4150000.0,0.5722679850530409,0.6921195236810298
0.9,0.30000000000000004,4600000.0,0.37371781933671333,0.11052618235975764
0.9,0.30000000000000004,5050000.0,0.5552997507340152,0.41215791640934374
0.9,0.30000000000000004,5500000.0,0.6425663387203792,0.46058400907520225
0.9,0.30000000000000004,5950000.0,0.8400770297768483,0.15354106505212184
0.9,0.30000000000000004,6400000.0,0.5072630329555733,0.005622444687425121
0.9,0.30000000000000004,6850000.0,0.32724071153938583,0.5802259218820628
0.9,0.30000000000000004,7300000.0,0.18107992370685477,0.14593663949791424
0.9,0.30000000000000004,7750000.0,0.606817021438821,0.6653449331350143
0.9,0.30000000000000004,8200000.0,0.1320043883479326,0.7229530766152441
0.9,0.30000000000000004,8650000.0,0.8558071523066291,0.02972720931034023
0.9,0.30000000000000004,9100000.0,0.027789487979944516,0.6903016258113674
0.9,0.30000000000000004,9550000.0,0.8452998423285716,0.37985850047342495
0.9,0.30000000000000004,10000000.0,0.2192466218671657,0.9034017066630635
0.9,0.35000000000000003,1000000.0,0.48785784403596755,0.7544268086294604
0.9,0.35000000000000003,1450000.0,0.730520702872745,0.2745185971828391
0.9,0.35000000000000003,1900000.0,0.7841668388952904,0.04284602872552923
0.9,0.35000000000000003,2350000.0,0.40177978929262703,0.6038817361351739
0.9,0.35000000000000003,2800000.0,0.49945475886570123,0.5254872862561205
0.9,0.35000000000000003,3250000.0,0.02957265812830301,0.6515491556885314
0.9,0.35000000000000003,3700000.0,0.3440260592129478,0.37454233851448826
0.9,0.35000000000000003,4150000.0,0.2615788478540556,0.2035853783787387
0.9,0.35000000000000003,4600000.0,0.39006907411033287,0.14988406953117683
0.9,0.35000000000000003,5050000.0,0.3008933703196306,0.5739844062641174
0.9,0.35000000000000003,5500000.0,0.15973980365010065,0.3580221212960524
0.9,0.35000000000000003,5950000.0,0.9417303183978337,0.4360642588108429
0.9,0.35000000000000003,6400000.0,0.4292788343518219,0.30957517728279726
0.9,0.35000000000000003,6850000.0,0.6378027120433184,0.15700110789697908
0.9,0.35000000000000003,7300000.0,0.926761136197114,0.9973667067872752
0.9,0.35000000000000003,7750000.0,0.5724738148502333,0.8001686054889964
0.9,0.35000000000000003,8200000.0,0.1269991650499218,0.6114527211251132
0.9,0.35000000000000003,8650000.0,0.7885813568575684,0.9835138538957495
0.9,0.35000000000000003,9100000.0,0.774664071973963,0.7185602375145779
0.9,0.35000000000000003,9550000.0,0.40460974049830967,0.18683987997898088
0.9,0.35000000000000003,10000000.0,0.539393624701515,0.27914859930584435
0.9,0.4,1000000.0,0.42488600466941107,0.013525712803394652
0.9,0.4,1450000.0,0.2242444538698284,0.3749403541952413
0.9,0.4,1900000.0,0.7629217108076792,0.9051606154933814
0.9,0.4,2350000.0,0.7444350262996592,0.27140605468277945
0.9,0.4,2800000.0,0.6470558919140595,0.8812690747912676
0.9,0.4,3250000.0,0.45564049055385714,0.69680377026952
0.9,0.4,3700000.0,0.46480603267866016,0.37309269665470124
0.9,0.4,4150000.0,0.2984438484276204,0.6260953313099265
0.9,0.4,4600000.0,0.2657245905522362,0.8939403464257241
0.9,0.4,5050000.0,0.8489713968220118,0.0013366897179507564
0.9,0.4,5500000.0,0.8593742224137987,0.16783149740632297
0.9,0.4,5950000.0,0.015344877949039715,0.7791959628563024
0.9,0.4,6400000.0,0.7196063468648528,0.53825601399795
0.9,0.4,6850000.0,0.3299221136991314,0.162664681151107
0.9,0.4,7300000.0,0.9193473436971171,0.7223997670465091
0.9,0.4,7750000.0,0.24212015317306534,0.0868510764374324
0.9,0.4,8200000.0,0.3354031390498091,0.0862579825423474
0.9,0.4,8650000.0,0.7473360944969714,0.6182230544918864
0.9,0.4,9100000.0,0.07409936006876505,0.6922150053580758
0.9,0.4,9550000.0,0.7080390468155598,0.3337691949239119
0.9,0.4,10000000.0,0.6746788236766706,0.24644407899461318
0.9,0.45,1000000.0,0.3040216458895896,0.4929589913846314
0.9,0.45,1450000.0,0.7127693188239723,0.34726232652743894
0.9,0.45,1900000.0,0.9029247042368763,0.7309220725481488
0.9,0.45,2350000.0,0.8039412207555995,0.31675450228250734
0.9,0.45,2800000.0,0.5178423426461387,0.9309749759759962
0.9,0.45,3250000.0,0.13244550206714323,0.4691323050916849
0.9,0.45,3700000.0,0.8923392334821268,0.16673775780074784
0.9,0.45,4150000.0,0.48971807942851087,0.394795400370587
0.9,0.45,4600000.0,0.4078775292509511,0.47394812416615706
0.9,0.45,5050000.0,0.5477531785693859,0.35520923976108854
0.9,0.45,5500000.0,0.21354762568755992,0.5101045625625475
0.9,0.45,5950000.0,0.33619115780060105,0.8934704028860413
0.9,0.45,6400000.0,0.7355055430439783,0.4578108583476659
0.9,0.45,6850000.0,0.563474382067065,0.4223195603891653
0.9,0.45,7300000.0,0.7622788552038207,0.3424441915815294
0.9,0.45,7750000.0,0.761964602041976,0.5465233909883497
0.9,0.45,8200000.0,0.7535793984909569,0.8096834069332868
0.9,0.45,8650000.0,0.14418861865248833,0.8338464285776067
0.9,0.45,9100000.0,0.6502014511487749,0.8491305010432397
0.9,0.45,9550000.0,0.4801799250683584,0.9351690808318947
0.9,0.45,10000000.0,0.062090952324820536,0.864266696794019
0.9,0.5,1000000.0,0.8350537825118439,0.8521310238085443
0.9,0.5,1450000.0,0.2197151746522431,0.7546116911905277
0.9,0.5,1900000.0,0.012940277262959099,0.047265437151313816
0.9,0.5,2350000.0,0.6434368864569616,0.6876745780554413
0.9,0.5,2800000.0,0.17210531223439973,0.38536195955728325
0.9,0.5,3250000.0,0.061706672830906806,0.08741271480002943
0.9,0.5,3700000.0,0.9337709367297483,0.8873291957821359
0.9,0.5,4150000.0,0.14847859879073877,0.14714943776750766
0.9,0.5,4600000.0,0.5200493316392439,0.7391567804786461
0.9,0.5,5050000.0,0.3672992915086717,0.19174491546603356
0.9,0.5,5500000.0,0.04474059783233686,0.17221221735941727
0.9,0.5,5950000.0,0.3143537687618483,0.5560363835797156
0.9,0.5,6400000.0,0.35047038665549135,0.34293662127735947
0.9,0.5,6850000.0,0.4934376869786188,0.1084980753148399
0.9,0.5,7300000.0,0.7067345745006033,0.174542822826381
0.9,0.5,7750000.0,0.9999779517807228,0.023997499799448985
0.9,0.5,8200000.0,0.5185712700486484,0.49334424095310814
0.9,0.5,8650000.0,0.9427531170098192,0.2514067284827812
0.9,0.5,9100000.0,0.527450973414806,0.8085378097357246
0.9,0.5,9550000.0,0.5936823175827851,0.6319970148707202
0.9,0.5,10000000.0,0.13906702914905145,0.09351713836561804
0.9,0.55,1000000.0,0.5708257973971729,0.38587053163686824
0.9,0.55,1450000.0,0.2605620176323269,0.2522795129076514
0.9,0.55,1900000.0,0.27404842679221,0.3692507433182389
0.9,0.55,2350000.0,0.4338776561656029,0.5836871865780926
0.9,0.55,2800000.0,0.6537382678940806,0.7810660861302156
0.9,0.55,3250000.0,0.617329719619644,0.35764437867106136
0.9,0.55,3700000.0,0.30627564914549543,0.056494571217284406
0.9,0.55,4150000.0,0.028751621937363137,0.48638051458092446
0.9,0.55,4600000.0,0.2440465801236763,0.1427918409370329
0.9,0.55,5050000.0,0.4528310478371793,0.18089213090674228
0.9,0.55,5500000.0,0.9095154269922683,0.9653323708542314
0.9,0.55,5950000.0,0.6103628490268846,0.6184533381499844
0.9,0.55,6400000.0,0.877507924654258,0.05295254010920236
0.9,0.55,6850000.0,0.5940274431601962,0.1569102358315385
0.9,0.55,7300000.0,0.4431674360009399,0.34799027410972894
0.9,0.55,7750000.0,0.32858180876967724,0.9123613056528336
0.9,0.55,8200000.0,0.9700932119220378,0.357165941112468
0.9,0.55,8650000.0,0.4782487095531993,0.816352314443489
0.9,0.55,9100000.0,0.3592466881268579,0.613675235751343
0.9,0.55,9550000.0,0.9077281976837613,0.9542007936947496
0.9,0.55,10000000.0,0.8118643591135153,0.26316999287065446
0.9,0.6000000000000001,1000000.0,0.5887394715110805,0.7316026147327634
0.9,0.6000000000000001,1450000.0,0.5660642343822392,0.8810469646744912
0.9,0.6000000000000001,1900000.0,0.49735061846741235,0.8298869017846875
0.9,0.6000000000000001,2350000.0,0.09631765224583888,0.3075021437263463
0.9,0.6000000000000001,2800000.0,0.6874972146658489,0.8508431267689748
0.9,0.6000000000000001,3250000.0,0.37553353714145876,0.9294720475706364
0.9,0.6000000000000001,3700000.0,0.017022276385247337,0.3275294420263639
0.9,0.6000000000000001,4150000.0,0.7260556872527095,0.7171007353047841
0.9,0.6000000000000001,4600000.0,0.1293070124737269,0.7021403009064282
0.9,0.6000000000000001,5050000.0,0.7979166408736159,0.9954427649174011
0.9,0.6000000000000001,5500000.0,0.25956557625440335,0.9741508753382218
0.9,0.6000000000000001,5950000.0,0.586407621340146,0.6485854913951841
0.9,0.6000000000000001,6400000.0,0.569764119012666,0.5349507811628831
0.9,0.6000000000000001,6850000.0,0.17687017865102783,0.06327452989879045
0.9,0.6000000000000001,7300000.0,0.43903734992196475,0.08331614414671273
0.9,0.6000000000000001,7750000.0,0.8190376676003631,0.2737642800190758
0.9,0.6000000000000001,8200000.0,0.9719797205894927,0.47092070468396596
0.9,0.6000000000000001,8650000.0,0.018165086873526137,0.23538344669701727
0.9,0.6000000000000001,9100000.0,0.1466541830127922,0.17884049391438772
0.9,0.6000000000000001,9550000.0,0.6174395712728543,0.33237660744143815
0.9,0.6000000000000001,10000000.0,0.0025131063050649605,0.051158347327158404
0.9,0.65,1000000.0,0.7579900174323452,0.23940849393428298
0.9,0.65,1450000.0,0.5830129087841193,0.08064016213320391
0.9,0.65,1900000.0,0.672864540041511,0.5297698506078643
0.9,0.65,2350000.0,0.6242408941663337,0.5188015200176916
0.9,0.65,2800000.0,0.5990137899303929,0.12018250754327298
0.9,0.65,3250000.0,0.10241239250712186,0.7110261688513186
0.9,0.65,3700000.0,0.23522474818799377,0.1961788167491706
0.9,0.65,4150000.0,0.4639174423486503,0.8733673170096926
0.9,0.65,4600000.0,0.3343904959811964,0.7548303153311868
0.9,0.65,5050000.0,0.7830605269926757,0.9596437699897636
0.9,0.65,5500000.0,0.6752730014334624,0.9541424117883109
0.9,0.65,5950000.0,0.31147037642672415,0.5400140295163506
0.9,0.65,6400000.0,0.9510892379357336,0.43401423036647935
0.9,0.65,6850000.0,0.6442419357714808,0.18532487437291534
0.9,0.65,7300000.0,0.8466251671559423,0.7487759440672663
0.9,0.65,7750000.0,0.9045852878729909,0.2843051449420949
0.9,0.65,8200000.0,0.19763325637926965,0.9982859334985192
0.9,0.65,8650000.0,0.39773119362984655,0.35192277758283896
0.9,0.65,9100000.0,0.060968957108272215,0.6899162427875046
0.9,0.65,9550000.0,0.1478211423998027,0.095061050758804
0.9,0.65,10000000.0,0.5874662404772718,0.5942191499339587
0.9,0.7000000000000001,1000000.0,0.517133204295892,0.5077646466783899
0.9,0.7000000000000001,1450000.0,0.43752344205247906,0.8668314207636449
0.9,0.7000000000000001,1900000.0,0.7169623896698697,0.8901137946945092
0.9,0.7000000000000001,2350000.0,0.26590655390465057,0.23561117373973384
0.9,0.7000000000000001,2800000.0,0.4144470974202402,0.47920581576126564
0.9,0.7000000000000001,3250000.0,0.9382162707107199,0.7831863894914117
0.9,0.7000000000000001,3700000.0,0.5670903363551346,0.5841815191614331
0.9,0.7000000000000001,4150000.0,0.6814334990813108,0.23079614698528905
0.9,0.7000000000000001,4600000.0,0.7454971686236133,0.5650669648499286
0.9,0.7000000000000001,5050000.0,0.4467143435791229,0.2719880189416445
0.9,0.7000000000000001,5500000.0,0.43080945391621883,0.7627309567809688
0.9,0.7000000000000001,5950000.0,0.47020433726389455,0.9719539705485518
0.9,0.7000000000000001,6400000.0,0.8620196996051985,0.4870442907386122
0.9,0.7000000000000001,6850000.0,0.3636156156207938,0.3744329481184947
0.9,0.7000000000000001,7300000.0,0.8852820636230296,0.26931238889995945
0.9,0.7000000000000001,7750000.0,0.0409168324028516,0.30424929213156215
0.9,0.7000000000000001,8200000.0,0.2528351598754377,0.925758174739727
0.9,0.7000000000000001,8650000.0,0.8973888178425896,0.43369705178120865
0.9,0.7000000000000001,9100000.0,0.9327709877037801,0.04307484674112183
0.9,0.7000000000000001,9550000.0,0.20767491859763765,0.2625548641875213
0.9,0.7000000000000001,10000000.0,0.21715976367492285,0.3998040529716165
0.9,0.75,1000000.0,0.7542459125940583,0.946068068330322
0.9,0.75,1450000.0,0.36146543942078124,0.6518720543608986
0.9,0.75,1900000.0,0.20565587861589218,0.8124700088697525
0.9,0.75,2350000.0,0.2272353924061279,0.6488187037064226
0.9,0.75,2800000.0,0.30418425833096796,0.7864046350750723
0.9,0.75,3250000.0,0.8329879457801033,0.18832287888715882
0.9,0.75,3700000.0,0.4563776588479357,0.8563860481540807
0.9,0.75,4150000.0,0.12708861207970024,0.7441720256455991
0.9,0.75,4600000.0,0.37153607779513387,0.45989051935247893
0.9,0.75,5050000.0,0.3231677929228034,0.6578371287457506
0.9,0.75,5500000.0,0.07610170408872008,0.09764120157606959
0.9,0.75,5950000.0,0.8232915357311602,0.9636957556649837
0.9,0.75,6400000.0,0.7313505482406292,0.600725679811417
0.9,0.75,6850000.0,0.4355620985088634,0.25990893548853466
0.9,0.75,7300000.0,0.7015428561830827,0.49607532352438544
0.9,0.75,7750000.0,0.33870940871345345,0.22822881294479624
0.9,0.75,8200000.0,0.9358360142997616,0.27682923200061127
0.9,0.75,8650000.0,0.5007817163687025,0.9239900218351007
0.9,0.75,9100000.0,0.11120292457453174,0.2066414735003237
0.9,0.75,9550000.0,0.47518193428434385,0.8643180925545149
0.9,0.75,10000000.0,0.3601307939534796,0.588573600383192
0.9,0.8,1000000.0,0.03410418998043918,0.15796337591362475
0.9,0.8,1450000.0,0.34970979761909404,0.49257360376927417
0.9,0.8,1900000.0,0.9763408177929684,0.4521165810759248
0.9,0.8,2350000.0,0.2596493653841313,0.37670089809563356
0.9,0.8,2800000.0,0.7240027708123329,0.2985702767259665
0.9,0.8,3250000.0,0.15413984555745996,0.8954750094779156
0.9,0.8,3700000.0,0.1693204844998507,0.030623875092315123
0.9,0.8,4150000.0,0.29649097016052184,0.29641311771394796
0.9,0.8,4600000.0,0.014614720515555124,0.6920367365487006
0.9,0.8,5050000.0,0.48364536416188053,0.6055954096389061
0.9,0.8,5500000.0,0.9698255037310617,0.449195757728741
0.9,0.8,5950000.0,0.2815309114449155,0.1576482423173824
0.9,0.8,6400000.0,0.6698275620640939,0.2558953107754325
0.9,0.8,6850000.0,0.8442811144113628,0.9433802215830179
0.9,0.8,7300000.0,0.9394560179124195,0.7358986799544343
0.9,0.8,7750000.0,0.02532633220456304,0.45103143084259656
0.9,0.8,8200000.0,0.8451184246110158,0.7619434046384458
0.9,0.8,8650000.0,0.08139958627039601,0.9505620511864931
0.9,0.8,9100000.0,0.3133866714029834,0.7658178335662333
0.9,0.8,9550000.0,0.7426521103683333,0.7452261376671477
0.9,0.8,10000000.0,0.3682395866397635,0.5032184583073874
0.9,0.8500000000000001,1000000.0,0.05651562509318031,0.6809956959420975
0.9,0.8500000000000001,1450000.0,0.7432450113749436,0.8338290963401014
0.9,0.8500000000000001,1900000.0,0.5567660756835467,0.6443500113599933
0.9,0.8500000000000001,2350000.0,0.4652602412158462,0.9835640343521772
0.9,0.8500000000000001,2800000.0,0.4135568891047511,0.44845673191714486
0.9,0.8500000000000001,3250000.0,0.6281556708815809,0.5220721047149961
0.9,0.8500000000000001,3700000.0,0.9170496212584899,0.4397107235519153
0.9,0.8500000000000001,4150000.0,0.42045967095058534,0.2499338027330411
0.9,0.8500000000000001,4600000.0,0.3876140806742273,0.6447777856425506
0.9,0.8500000000000001,5050000.0,0.36126682956680733,0.7924477000894821
0.9,0.8500000000000001,5500000.0,0.19919071480051598,0.8563506607123342
0.9,0.8500000000000001,5950000.0,0.8327631978128611,0.5209707438833828
0.9,0.8500000000000001,6400000.0,0.23016157765452105,0.40884798145192736
0.9,0.8500000000000001,6850000.0,0.554411585465911,0.6971762850624744
0.9,0.8500000000000001,7300000.0,0.781341396814989,0.5412999776103802
0.9,0.8500000000000001,7750000.0,0.02579448099906001,0.17315081476986438
0.9,0.8500000000000001,8200000.0,0.5035141059239047,0.6430543960547247
0.9,0.8500000000000001,8650000.0,0.4022183543389827,0.32166189392127686
0.9,0.8500000000000001,9100000.0,0.07278304989232875,0.2826645335523228
0.9,0.8500000000000001,9550000.0,0.8187243585789759,0.7232642854298005
0.9,0.8500000000000001,10000000.0,0.4029862463057321,0.7229889968316122
0.9,0.9,1000000.0,0.3727027081362557,0.3725193726429753
0.9,0.9,1450000.0,0.673416842555037,0.39668459132273626
0.9,0.9,1900000.0,0.44347637284764774,0.9922616213991972
0.9,0.9,2350000.0,0.3720841154267758,0.5431244919038716
0.9,0.9,2800000.0,0.5624416130817604,0.5274498467565052
0.9,0.9,3250000.0,0.3612358113412887,0.9858504215822648
